pathway,Description,setSize,enrichmentScore,NES,p_value,padj,qvalue,rank,leading_edge,core_enrichment,cancer,method,relative_rank
WANG_METASTASIS_OF_BREAST_CANCER,WANG_METASTASIS_OF_BREAST_CANCER,3,-0.319912942751614,-0.549907068179929,0.956435643564356,0.988632487011077,0.821368390095914,505,"tags=67%, list=20%, signal=53%",ACOT11/CEP57,BRCA,TG_Score,0.9674329501915708
BRAUNE_GEIST_20_GENE_NOTCH_SIG_BREAST_CANCER,BRAUNE_GEIST_20_GENE_NOTCH_SIG_BREAST_CANCER,4,0.290909090909091,0.549899369276641,0.95643153526971,0.988632487011077,0.821368390095914,503,"tags=100%, list=71%, signal=29%",NRARP/PLAT/HEYL/NPR3,BRCA,TG_Score,0.9636015325670498
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN,SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN,65,0.148940822849475,0.637392917424117,0.990322580645161,0.992933561708684,0.824941777422823,520,"tags=26%, list=28%, signal=19%",HAPLN1/CDKN2A/CA9/NSD2/SPIB/CALU/CASK/C6orf62/GLDC/IL12RB2/SRD5A1/TP53/PEG10/SIGMAR1/PDZK1IP1/CDKAL1/EPHB3,BRCA,TG_Score,0.9961685823754789
HOLLERN_SOLID_NODULAR_BREAST_TUMOR_UP,HOLLERN_SOLID_NODULAR_BREAST_TUMOR_UP,3,-0.296030954721197,-0.508855668673685,0.98019801980198,0.992933561708684,0.824941777422823,512,"tags=100%, list=18%, signal=82%",LMO4/CD99L2,BRCA,TG_Score,0.9808429118773946
NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON,NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON,2,-0.312422205626089,-0.484315558978234,0.981707317073171,0.992933561708684,0.824941777422823,514,"tags=100%, list=69%, signal=31%",GALNT9,BRCA,TG_Score,0.9846743295019157
FINETTI_BREAST_CANCERS_KINOME_GRAY,FINETTI_BREAST_CANCERS_KINOME_GRAY,4,0.253256996510997,0.478726402846635,0.987551867219917,0.992933561708684,0.824941777422823,518,"tags=25%, list=19%, signal=20%",SCYL2,BRCA,TG_Score,0.9923371647509579
FINETTI_BREAST_CANCER_KINOME_GREEN,FINETTI_BREAST_CANCER_KINOME_GREEN,1,-0.503484320557491,-0.675369800854378,0.996007984031936,0.996007984031936,0.827496046422984,522,"tags=100%, list=50%, signal=50%",NA,BRCA,TG_Score,1
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER,ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER,24,0.951221374429494,3.09050412086388,1e-10,6.5375e-9,5.71052631578947e-9,1,"tags=88%, list=3%, signal=86%",CDKN2A/PLK1/KIF2C/BRCA1/GINS1/KIF11/ZWINT/TRIP13/MELK/NCAPG/KIF15/ASPM/DBF4/GMNN/BIRC5/PCLAF/CENPM/OIP5/RPA3/CELSR3/LSM4,CESC,TG_Score,0.0019120458891013384
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP,PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP,40,0.654901874286802,2.43002179903295,1.02421672832653e-7,2.9759186050821e-6,2.59947403563576e-6,18,"tags=57%, list=19%, signal=47%",CDKN2A/WDHD1/NUP210/GINS1/INTS7/BRIP1/KIF15/KNTC1/MAP3K21/TMEM30B/CDCA7/PMAIP1/CDKN2B/CEP152/ERMP1/DR1/XK/PARD6B/PRKX/GSPT1/PRPS2/CASK/MECOM,CESC,TG_Score,0.03441682600382409
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN,PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN,2,-0.743984792469899,-1.13984784481034,0.340080971659919,0.658749437696806,0.575419655752066,270,"tags=100%, list=5%, signal=95%",CDSN,CESC,TG_Score,0.5162523900573613
HP_CERVICAL_NEOPLASM,HP_CERVICAL_NEOPLASM,2,0.557265610743911,0.854943662293034,0.707269155206287,0.90219943456802,0.78807397524911,410,"tags=50%, list=24%, signal=38%",FGFR3,CESC,TG_Score,0.7839388145315488
GRADE_COLON_AND_RECTAL_CANCER_UP,GRADE_COLON_AND_RECTAL_CANCER_UP,73,0.614511788265019,2.83847226267832,1e-10,4.41016666284422e-9,3.66076992163911e-9,1,"tags=67%, list=16%, signal=58%",OLA1/INTS7/AHCY/POLR2D/POLD2/TCF7/NIP7/KARS1/ZDHHC9/TIMELESS/PPIA/ADGRG1/FXYD5/CCT5/RRM1/RTKN/CDC6/NOB1/PDK3/SNRPB/TALDO1/SRP72/POFUT1/SYAP1/PLK1/MTHFD1/EMC8/TRUB2/EPHB2/SHISA5/MELK/POLR1D/MACROH2A1/GTPBP10/CDCA7/ETS2/DHX8/TARS1/MBTPS2/SAP18/CDC25B/CD44/NSMCE2/METTL2B/PA2G4/MLST8/KNTC1/POLQ/ZFAND1,COAD,TG_Score,0.0019047619047619048
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,4,0.917895164596577,1.85534981764784,8.7335826678968e-4,0.0113381140415674,0.00941148714427847,39,"tags=75%, list=4%, signal=72%",PAICS/SLC2A1/TALDO1,COAD,TG_Score,0.07428571428571429
HP_COLON_CANCER,HP_COLON_CANCER,15,0.640318287512317,2.02095116473073,0.00129619721102016,0.0151223007952352,0.0125526466751426,45,"tags=67%, list=11%, signal=59%",TRIP13/BRCA1/PALB2/AXIN2/CHEK2/NTHL1/RPS19/TP53/CDKN2A/MSH3,COAD,TG_Score,0.08571428571428572
SOGA_COLORECTAL_CANCER_MYC_UP,SOGA_COLORECTAL_CANCER_MYC_UP,25,0.539537004072922,1.94792995262056,0.00143729824674857,0.0164039473813695,0.013616509706039,46,"tags=48%, list=11%, signal=43%",POLR1B/PAICS/AHCY/POLR2D/POLD2/UMPS/RRM1/CAD/NUDT5/POLR1D/PRPS2/IMPDH1,COAD,TG_Score,0.08761904761904762
HP_NEOPLASM_OF_THE_COLON,HP_NEOPLASM_OF_THE_COLON,26,0.511184036681775,1.87906102836868,0.00174056345586198,0.0186488941699498,0.0154799843335523,49,"tags=62%, list=17%, signal=51%",TRIP13/BRCA1/PALB2/AXIN2/CHEK2/NTHL1/RPL9/RPS19/TP53/BLM/CDKN2A/MSH3/HEATR3/RPL15/RPL5/RPL11,COAD,TG_Score,0.09333333333333334
WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER,WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER,3,0.924173995721417,1.69302907084667,0.00600933048635082,0.0508854597634545,0.0422387575780855,62,"tags=100%, list=8%, signal=92%",SOX4/PMAIP1/MACROH2A1,COAD,TG_Score,0.1180952380952381
KEGG_COLORECTAL_CANCER,KEGG_COLORECTAL_CANCER,16,0.545848764952527,1.75921439691973,0.0124464166622188,0.0920333626431668,0.076394610795531,71,"tags=50%, list=19%, signal=41%",TCF7/AXIN2/TP53/BIRC5/MSH3/BAX/PIK3CB/CASP3,COAD,TG_Score,0.13523809523809524
WATANABE_COLON_CANCER_MSI_VS_MSS_UP,WATANABE_COLON_CANCER_MSI_VS_MSS_UP,6,0.684734589974571,1.55303056377549,0.0417848671655821,0.20968704985153,0.174056017320368,104,"tags=83%, list=26%, signal=62%",CASP2/IQGAP3/REG4/TFAP2A/NCF2,COAD,TG_Score,0.1980952380952381
CAMPS_COLON_CANCER_COPY_NUMBER_DN,CAMPS_COLON_CANCER_COPY_NUMBER_DN,8,-0.675835225904825,-1.4881645123577,0.0539291217257319,0.241454358318932,0.200425271867745,117,"tags=62%, list=21%, signal=49%",ZDHHC11/TUT1/AHNAK/NEGR1/EEF1G,COAD,TG_Score,0.22285714285714286
BARRIER_COLON_CANCER_RECURRENCE_UP,BARRIER_COLON_CANCER_RECURRENCE_UP,5,0.752135552453497,1.63322889467991,0.0552687486311409,0.241800775261241,0.200712823976248,120,"tags=80%, list=18%, signal=66%",WDHD1/SRP72/PWP1/TIMM17A,COAD,TG_Score,0.22857142857142856
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,24,0.379364055872492,1.36620967356592,0.0672460621529347,0.274841437632135,0.228139058004419,128,"tags=50%, list=26%, signal=37%",TCF7/WNT7B/AXIN2/TCF3/CSNK2A1/NKD2/CTNNBIP1/FZD2/MACROH2A2/TFAP2A/FOSL1/FZD3,COAD,TG_Score,0.2438095238095238
KOINUMA_COLON_CANCER_MSI_UP,KOINUMA_COLON_CANCER_MSI_UP,5,0.702788597461488,1.52607417703026,0.0719794344473008,0.288467199120862,0.239449464533407,130,"tags=40%, list=6%, signal=38%",NCAPG/PSMB5,COAD,TG_Score,0.24761904761904763
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,21,0.367147540036382,1.27471960013193,0.145390070921986,0.446387535619083,0.370535217536441,169,"tags=43%, list=19%, signal=35%",TCF7/AXIN2/TP53/PMAIP1/BIRC5/MSH3/BAX/CASP3/EXOC2,COAD,TG_Score,0.3219047619047619
LAIHO_COLORECTAL_CANCER_SERRATED_DN,LAIHO_COLORECTAL_CANCER_SERRATED_DN,20,0.361091939384342,1.24228252976507,0.152777777777778,0.453154425612053,0.376152245019328,177,"tags=45%, list=18%, signal=37%",RAB15/KHSRP/EPHB2/GTF2IRD1/ETS2/INPP5D/RPL37A/CPNE1/ERBB3,COAD,TG_Score,0.33714285714285713
KOINUMA_COLON_CANCER_MSI_DN,KOINUMA_COLON_CANCER_MSI_DN,2,0.807776305371947,1.27551185739064,0.164705882352941,0.4725168756027,0.392224534334873,183,"tags=50%, list=3%, signal=49%",AXIN2,COAD,TG_Score,0.3485714285714286
LOPES_METHYLATED_IN_COLON_CANCER_DN,LOPES_METHYLATED_IN_COLON_CANCER_DN,15,0.395894521050385,1.2495090473453,0.18944099378882,0.502305665349144,0.416951469583049,198,"tags=27%, list=9%, signal=24%",GRIN2B/RPA3/CDKN2A/TP73,COAD,TG_Score,0.37714285714285717
GRADE_COLON_VS_RECTAL_CANCER_UP,GRADE_COLON_VS_RECTAL_CANCER_UP,8,0.491897194093161,1.21564451845446,0.212464589235127,0.530760611992582,0.440571214766775,209,"tags=50%, list=15%, signal=43%",UMPS/CANX/FOCAD/TEX10,COAD,TG_Score,0.3980952380952381
MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER,MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER,4,0.611675322288681,1.23638487426478,0.219512195121951,0.533736861861862,0.443041725936463,214,"tags=25%, list=0%, signal=25%",FOXQ1,COAD,TG_Score,0.4076190476190476
GRADE_COLON_VS_RECTAL_CANCER_DN,GRADE_COLON_VS_RECTAL_CANCER_DN,15,-0.470164405743123,-1.22470872992024,0.217647058823529,0.533736861861862,0.443041725936463,213,"tags=40%, list=16%, signal=34%",CPSF7/EPB41L3/DCLK1/THBS3/MPI/PHLDB1,COAD,TG_Score,0.4057142857142857
CAMPS_COLON_CANCER_COPY_NUMBER_UP,CAMPS_COLON_CANCER_COPY_NUMBER_UP,23,-0.413441539426911,-1.19444545192735,0.247933884297521,0.570900391474554,0.473890249765344,228,"tags=43%, list=27%, signal=32%",FBXO3/APC2/DIRAS1/FSTL3/KAZN/MPRIP/HAP1/MYO15A/CERS1/LCN10,COAD,TG_Score,0.4342857142857143
HP_ADENOCARCINOMA_OF_THE_COLON,HP_ADENOCARCINOMA_OF_THE_COLON,8,0.456236960892397,1.12751600798952,0.286118980169972,0.628504035938222,0.521705605771276,239,"tags=75%, list=17%, signal=62%",RPL9/RPS19/HEATR3/RPL15/RPL5/RPL11,COAD,TG_Score,0.4552380952380952
IVANOV_MUTATED_IN_COLON_CANCER,IVANOV_MUTATED_IN_COLON_CANCER,3,0.644148762887006,1.18004032418843,0.298076923076923,0.646654481881755,0.536771840599592,242,"tags=67%, list=31%, signal=46%",MSH3/BAG6,COAD,TG_Score,0.46095238095238095
GRADE_COLON_AND_RECTAL_CANCER_DN,GRADE_COLON_AND_RECTAL_CANCER_DN,29,-0.346490261830982,-1.0544148189572,0.38,0.75,0.622556390977444,266,"tags=41%, list=23%, signal=32%",TOX2/NAV1/GNA11/C2orf88/CFD/ZBTB4/FAN1/MEF2D/SNCA/ADAMTSL4/PRRT2/ZNF135,COAD,TG_Score,0.5066666666666667
WEBER_METHYLATED_IN_COLON_CANCER,WEBER_METHYLATED_IN_COLON_CANCER,7,0.432218887986556,1.0269571033616,0.420212765957447,0.793567273840502,0.658720503999936,278,"tags=29%, list=7%, signal=26%",ADAM12/DAP,COAD,TG_Score,0.5295238095238095
SOGA_COLORECTAL_CANCER_MYC_DN,SOGA_COLORECTAL_CANCER_MYC_DN,15,-0.379523225721955,-0.988601863670461,0.495588235294118,0.834837347444782,0.692977768104541,311,"tags=33%, list=25%, signal=25%",SLC4A4/SLCO2A1/ENPP6/ECI2/MKNK1,COAD,TG_Score,0.5923809523809523
LAIHO_COLORECTAL_CANCER_SERRATED_UP,LAIHO_COLORECTAL_CANCER_SERRATED_UP,25,-0.321649244739713,-0.952082461966631,0.540027137042062,0.854387700053947,0.709206030721472,331,"tags=28%, list=23%, signal=22%",C1S/MON2/NXN/CSNK1A1/COMMD3/NDUFV2/BCAP29,COAD,TG_Score,0.6304761904761905
BARRIER_COLON_CANCER_RECURRENCE_DN,BARRIER_COLON_CANCER_RECURRENCE_DN,4,-0.491680263100106,-0.893996794331474,0.655405405405405,0.920520154266284,0.76410094008269,373,"tags=100%, list=19%, signal=81%",BTBD2/ACOT11/TLE5,COAD,TG_Score,0.7104761904761905
KONDO_COLON_CANCER_HCP_WITH_H3K27ME1,KONDO_COLON_CANCER_HCP_WITH_H3K27ME1,5,-0.448729696093475,-0.863129243283458,0.67862969004894,0.932878342787682,0.774359165742557,380,"tags=80%, list=8%, signal=74%",TPR/PLA2G4A/SIPA1/MAPKBP1,COAD,TG_Score,0.7238095238095238
LOPES_METHYLATED_IN_COLON_CANCER_UP,LOPES_METHYLATED_IN_COLON_CANCER_UP,5,-0.404006799373656,-0.777104983379831,0.750407830342578,0.952838497878133,0.790927595231172,413,"tags=40%, list=5%, signal=38%",MT1A/GDNF,COAD,TG_Score,0.7866666666666666
WATANABE_COLON_CANCER_MSI_VS_MSS_DN,WATANABE_COLON_CANCER_MSI_VS_MSS_DN,13,-0.291431676039255,-0.739892717575468,0.778267254038179,0.954261994968036,0.792109204845648,427,"tags=15%, list=1%, signal=15%",STAT5B/GPS2,COAD,TG_Score,0.8133333333333334
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,35,-0.246235618680455,-0.781268460722287,0.801556420233463,0.960371721318988,0.797180737094859,438,"tags=20%, list=12%, signal=18%",MEF2D/ITGA5/WNT2B/NR2C2/WNT9A/PDCD6/PKD1,COAD,TG_Score,0.8342857142857143
TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA,TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA,11,0.523974725520256,1.35886932139445,0.108208955223881,0.48679308608827,0.44020102277846,112,"tags=55%, list=29%, signal=39%",IQCH/ONECUT1/SEMA4G/HMGN4/NFIB/MELK,ESCA,TG_Score,0.21621621621621623
STONER_ESOPHAGEAL_CARCINOGENESIS_UP,STONER_ESOPHAGEAL_CARCINOGENESIS_UP,12,0.435000209691888,1.14564832868947,0.268939393939394,0.650984140470122,0.588676981323317,214,"tags=42%, list=18%, signal=34%",USP14/CRK/ACP1/PVR/KRT20,ESCA,TG_Score,0.41312741312741313
WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN,WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN,20,0.352811355383334,1.0745073353401,0.354207436399217,0.7147705651451,0.64635826354312,256,"tags=15%, list=12%, signal=13%",C5orf22/STK17B/YWHAQ,ESCA,TG_Score,0.4942084942084942
HP_ESOPHAGEAL_NEOPLASM,HP_ESOPHAGEAL_NEOPLASM,8,-0.441223303878022,-1.03370981247854,0.432314410480349,0.788309355188336,0.712858490263787,284,"tags=38%, list=15%, signal=32%",PDGFRA/MYH11/SDHA,ESCA,TG_Score,0.5482625482625483
HP_ESOPHAGEAL_CARCINOMA,HP_ESOPHAGEAL_CARCINOMA,3,0.581396279528568,1.015703287102,0.475138121546961,0.794248872019807,0.718229522553981,306,"tags=67%, list=28%, signal=48%",DCC/ASCC1,ESCA,TG_Score,0.5907335907335908
STONER_ESOPHAGEAL_CARCINOGENESIS_DN,STONER_ESOPHAGEAL_CARCINOGENESIS_DN,2,0.63493995211577,0.98970468779935294,0.518315018315018,0.802204942710477,0.72542409978899,332,"tags=50%, list=21%, signal=39%",RABIF,ESCA,TG_Score,0.640926640926641
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP,WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP,5,0.450327795253153,0.918892301448543,0.61070110701107,0.873876169700924,0.790235512125403,362,"tags=60%, list=36%, signal=39%",SERPINH1/FOXA3/INSR,ESCA,TG_Score,0.6988416988416989
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP,WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP,18,0.281619154979968,0.837712625971408,0.68958742632613,0.896574990832417,0.810761777932179,393,"tags=17%, list=12%, signal=15%",DAP/GCC2/IFNGR1,ESCA,TG_Score,0.7586872586872587
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN,WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN,4,-0.321070234113712,-0.615068267055661,0.916299559471366,0.982482021021575,0.888446452661249,482,"tags=50%, list=68%, signal=16%",VAT1/EMP1,ESCA,TG_Score,0.9305019305019305
KEGG_RENAL_CELL_CARCINOMA,KEGG_RENAL_CELL_CARCINOMA,16,0.510516565536727,1.46831482329425,0.078125,0.393658980582524,0.34731093510475203,103,"tags=81%, list=35%, signal=53%",SLC2A1/TGFA/PIK3CG/MET/RAC1/CREBBP/PAK2/CRK/HRAS/ELOC/RAP1A/CDC42/CUL2,KIRC,TG_Score,0.19845857418111754
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,8,0.547599838149502,1.28465019507251,0.190255220417633,0.557732910224155,0.492067368314588,175,"tags=38%, list=5%, signal=36%",PDK1/SLC2A1/TP53,KIRC,TG_Score,0.3371868978805395
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,20,0.368819084421159,1.15367651312207,0.253807106598985,0.59620284890764,0.526007989605159,220,"tags=25%, list=3%, signal=24%",HK2/ENO2/SLC2A1/EGFR/ALDOC,KIRC,TG_Score,0.4238921001926782
ABDULRAHMAN_KIDNEY_CANCER_VHL_DN,ABDULRAHMAN_KIDNEY_CANCER_VHL_DN,3,-0.697270064893474,-1.19106168382923,0.267504488330341,0.603272532188841,0.532245312852948,228,"tags=67%, list=14%, signal=57%",MPPE1/MTMR3,KIRC,TG_Score,0.4393063583815029
HP_RENAL_CELL_CARCINOMA,HP_RENAL_CELL_CARCINOMA,17,0.305545403617755,0.895428385922515,0.596858638743455,0.803285059728359,0.708709057868038,383,"tags=18%, list=5%, signal=17%",MET/BAX/TP53,KIRC,TG_Score,0.7379576107899807
WP_LNCRNALIKE_NMRK2_IN_TRANSLOCATION_RENAL_CELL_CARCINOMA,WP_LNCRNALIKE_NMRK2_IN_TRANSLOCATION_RENAL_CELL_CARCINOMA,1,-0.504707560627675,-0.675205536104081,0.995934959349594,0.998421113132147,0.880870467929183,517,"tags=100%, list=50%, signal=50%",NA,KIRC,TG_Score,0.9961464354527938
HP_PAPILLARY_RENAL_CELL_CARCINOMA,HP_PAPILLARY_RENAL_CELL_CARCINOMA,1,1,1.32475929295073,4.4816615211473e-4,0.0100420170057094,0.00876828667770148,22,"tags=100%, list=0%, signal=100%",MET,KIRP,TG_Score,0.0421455938697318
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA,WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA,16,0.433035618427203,1.30924992554653,0.130081300813008,0.478186190312607,0.41753301150506,141,"tags=56%, list=32%, signal=38%",MET/PAK2/CDC42/CRK/PTPN11/HRAS/MAP2K2/RPL11/CBL,KIRP,TG_Score,0.27011494252873564
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,10,-0.343860065046932,-0.82130422297904,0.694719471947195,0.91030436376971,0.79484127750007,397,"tags=20%, list=3%, signal=19%",EP300/EGLN1,KIRP,TG_Score,0.7605363984674329
PATIL_LIVER_CANCER,PATIL_LIVER_CANCER,168,0.610328236843,2.94775755678322,1e-10,1.036e-8,9.22105263157895e-9,1,"tags=64%, list=22%, signal=52%",CDKN3/IGF2BP1/GMNN/CAP2/NUDT1/KIF11/CENPM/NEU1/POLR2K/TMCO1/CPLX2/SPATS2/PEA15/ZWINT/TRIP13/FLAD1/SEZ6L2/CHAF1A/FLVCR1/MAPK8IP2/PEG10/CKS1B/BSG/NUP133/CDCA7/CNIH4/CDKN2AIPNL/NUP155/C1orf43/OLA1/TROAP/PPP1CC/RRM1/RAP2A/INTS7/CDC25A/VAT1/NRM/ADAM15/ZNF706/RGS5/LSM4/KNSTRN/TCOF1/NUCKS1/APH1A/PTP4A3/PLK1/CDC6/SOX12/PRUNE1/PXMP4/RAB11A/ABCF1/UCHL5/ERMP1/TXNRD1/RPS16/H1-0/RPRD2/COLEC12/TP53I3/HHAT/NCKIPSD/PIEZO2/HEATR6/BTN2A2/BAIAP2L2/RPTOR/LMNB2/ARID3A/TDP2/PPARG/RPS19/KDM5B/KLHL23/PCLAF/ABL2/MAP4K4/XPO5/SH3PXD2B/PPM1F/NF2/UCK2/MEF2D/GDAP1/F13A1/SMG5/KNTC1/RNF213/CCT5/RAD1/E2F3/PGP/H2AC6/TLCD5/CAPN1/LPGAT1/CASP2/RNF157/LSM14B/C6orf136/ILF3/VPS50/CLGN/CDC25B/EIF4EBP2,LIHC,TG_Score,0.0019305019305019305
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,185,0.475975598058977,2.32001061221101,1e-10,1.036e-8,9.22105263157895e-9,1,"tags=60%, list=29%, signal=45%",PLVAP/ASPM/GBA1/GMNN/NSMCE2/CAP2/NUDT1/HMGN4/PEA15/FAM20B/CKS1B/NUP133/CNIH4/DARS2/TIPRL/NOL7/SOWAHA/RBBP7/MRPL24/TMEM14C/RFX5/RAP2A/VPS45/TRIP4/RGS5/TSG101/XXYLT1/LSM4/SWAP70/DROSHA/ELOC/DDAH2/CASK/SLC9A6/UCHL5/FARS2/RRP36/ATP6V0E1/TXNRD1/RPL15/AIF1L/NUDT2/PLGRKT/LSM3/RPA3/LYPLAL1/ACP1/IFTAP/PSME3/GHDC/STT3B/DEPTOR/KDM5B/TBC1D16/ALG14/YAE1/SSR1/MICOS13/UCK2/BZW2/NCBP2/NDUFB6/FOXC1/RIMOC1/TYMSOS/CCDC71/RAB22A/MMGT1/TIMM29/MAP2K2/ITGAV/CDC42EP4/PAK1IP1/NCOA6/MRPL36/H2AC6/MRPS18B/CHMP5/LPGAT1/POMGNT2/SLCO2A1/GPN1/DCAF12/IRF6/ARSA/TIMELESS/MYDGF/TERF2/C6orf62/LSM10/SERPINH1/TWF2/JARID2/MYO5C/GGPS1/SERPINB1/ZCCHC9/NAGA/DHX29/TRMT1L/MPLKIP/VOPP1/SLC49A4/NUDT5/TFB2M/MAPK1IP1L/GMDS/ACOT9/SNAP29/TFRC/RANBP1,LIHC,TG_Score,0.0019305019305019305
ACEVEDO_LIVER_CANCER_UP,ACEVEDO_LIVER_CANCER_UP,224,0.434223844966707,2.19213026550692,1e-10,1.036e-8,9.22105263157895e-9,1,"tags=47%, list=26%, signal=37%",PLVAP/ASPM/GBA1/GMNN/NSMCE2/CAP2/ARPC5/SMYD3/HMGN4/TMCO1/SUB1/CKS1B/NUP133/CNIH4/DARS2/TIPRL/NOL7/SOWAHA/RBBP7/TMEM14C/EIF3H/RFX5/POLR3F/RAP2A/KHDRBS1/VPS45/TRIP4/ADAM15/RGS5/XXYLT1/SWAP70/DROSHA/RPLP1/ELOC/TALDO1/LANCL1/RPL13A/CASK/ZNF581/SLC9A6/UCHL5/STRBP/FARS2/RRP36/ATP6V0E1/TXNRD1/UBE2Q2/NCKIPSD/PIEZO2/PLGRKT/LSM3/RPA3/LYPLAL1/ACP1/STT3B/UQCC4/KDM5B/ALG14/TMEM14B/SLC1A3/ACTR3/PHLDA3/ZNF544/YAE1/SSR1/CHCHD3/UCK2/BZW2/NCBP2/FOXC1/RIMOC1/TYMSOS/TXNL1/MET/KPNB1/TIMM29/ITGAV/PRRC1/NCOA6/BLOC1S5/MR1/H2AC6/CHMP5/LPGAT1/SLCO2A1/CHTOP/CALU/DCAF12/IRF6/TAF7/RPF1/C6orf62/EML2/SERPINH1/TWF2/JARID2/WDR26/ASXL2/GGPS1/SERPINB1/ZCCHC9/DHX29/TRMT1L/MPLKIP/VOPP1/SRP72,LIHC,TG_Score,0.0019305019305019305
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP,CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP,29,0.75242807377454,2.58163876503752,6.467402121885791e-10,5.58352383189474e-8,4.96968794629119e-8,6,"tags=69%, list=14%, signal=60%",CDKN3/PRR11/ASPM/RACGAP1/KIF2C/BIRC5/KIF11/ZWINT/TRIP13/KIF14/FLVCR1/CDCA7/PTP4A3/CDC6/ARID3A/PNMA1/SOX4/MECOM/MTMR2/DDR1,LIHC,TG_Score,0.011583011583011582
DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,56,0.62042759109437,2.48458932514899,5.5379954254121604e-9,4.098116614805e-7,3.64758194936921e-7,7,"tags=68%, list=24%, signal=52%",RACGAP1/KIF2C/KIF15/KIF11/CENPM/SPATS2/TRIP13/IGSF3/CSE1L/RALY/PABPC1/TROAP/PPP1CC/EIF3H/CLIC1/KHDRBS1/CDC25A/BLM/RPLP2/IGF2BP2/NCAPG/CTSC/LMNB2/PNMA1/SOX4/MTMR2/UCK2/BZW2/UCHL1/LPCAT1/ARHGEF2/CALU/CDC25B/DAB2/TSPAN3/SERPINH1/HK2/JARID2,LIHC,TG_Score,0.013513513513513514
VILLANUEVA_LIVER_CANCER_KRT19_UP,VILLANUEVA_LIVER_CANCER_KRT19_UP,51,0.612805064102455,2.42113938623778,1.28805737013321e-8,7.41348575254446e-7,6.59846933471748e-7,9,"tags=61%, list=24%, signal=47%",KIF2C/KIF15/CENPM/GINS1/MELK/ZWINT/DCLRE1C/OLA1/TROAP/RRM1/CDC25A/BLM/SIPA1L3/DROSHA/STRBP/ALMS1/NCAPG/PNMA3/ARID3A/SOX4/PCLAF/ANP32B/KNTC1/GNPTAB/S100A14/NCOA6/CASP2/CDC25B/NEMP1/HK2/MARCHF3,LIHC,TG_Score,0.017374517374517374
